v.x,v.y,v.z,n.x,n.y,n.z
-0.465923318,0.030516397,0.884298711,-0.465923318,0.030516397,0.884298711
-0.515912259,0.006655721,0.856615574,-0.515912259,0.006655721,0.856615574
-0.499307938,-0.06100606,0.864274172,-0.499307938,-0.06100606,0.864274172
-0.527753465,-0.151925053,0.83570034,-0.527753465,-0.151925053,0.83570034
-0.499307938,-0.06100606,0.864274172,-0.499307938,-0.06100606,0.864274172
-0.547177112,-0.084785233,0.832711638,-0.547177112,-0.084785233,0.832711638
-0.563922893,-0.017230477,0.825647674,-0.563922893,-0.017230477,0.825647674
-0.547177112,-0.084785233,0.832711638,-0.547177112,-0.084785233,0.832711638
-0.515912259,0.006655721,0.856615574,-0.515912259,0.006655721,0.856615574
-0.515912259,0.006655721,0.856615574,-0.515912259,0.006655721,0.856615574
-0.547177112,-0.084785233,0.832711638,-0.547177112,-0.084785233,0.832711638
-0.499307938,-0.06100606,0.864274172,-0.499307938,-0.06100606,0.864274172
-0.527753465,-0.151925053,0.83570034,-0.527753465,-0.151925053,0.83570034
-0.547177112,-0.084785233,0.832711638,-0.547177112,-0.084785233,0.832711638
-0.573476346,-0.175531836,0.800195886,-0.573476346,-0.175531836,0.800195886
-0.616957835,-0.198452565,0.761563923,-0.616957835,-0.198452565,0.761563923
-0.573476346,-0.175531836,0.800195886,-0.573476346,-0.175531836,0.800195886
-0.593396978,-0.108381535,0.797579758,-0.593396978,-0.108381535,0.797579758
-0.563922893,-0.017230477,0.825647674,-0.563922893,-0.017230477,0.825647674
-0.593396978,-0.108381535,0.797579758,-0.593396978,-0.108381535,0.797579758
-0.547177112,-0.084785233,0.832711638,-0.547177112,-0.084785233,0.832711638
-0.547177112,-0.084785233,0.832711638,-0.547177112,-0.084785233,0.832711638
-0.593396978,-0.108381535,0.797579758,-0.593396978,-0.108381535,0.797579758
-0.573476346,-0.175531836,0.800195886,-0.573476346,-0.175531836,0.800195886
0,0.816495208,0.577352211,0,0.816495208,0.577352211
-0.069308513,0.772548139,0.631162185,-0.069308513,0.772548139,0.631162185
0,0.78058869,0.625045036,0,0.78058869,0.625045036
0,0.741900245,0.670510274,0,0.741900245,0.670510274
0,0.78058869,0.625045036,0,0.78058869,0.625045036
-0.069143782,0.733323093,0.676355216,-0.069143782,0.733323093,0.676355216
-0.137949548,0.721161023,0.678893734,-0.137949548,0.721161023,0.678893734
-0.069143782,0.733323093,0.676355216,-0.069143782,0.733323093,0.676355216
-0.069308513,0.772548139,0.631162185,-0.069308513,0.772548139,0.631162185
-0.069308513,0.772548139,0.631162185,-0.069308513,0.772548139,0.631162185
-0.069143782,0.733323093,0.676355216,-0.069143782,0.733323093,0.676355216
0,0.78058869,0.625045036,0,0.78058869,0.625045036
0,0.65673852,0.75411837,0,0.65673852,0.75411837
0,0.700567753,0.71358589,0,0.700567753,0.71358589
-0.068472193,0.646690835,0.759672641,-0.068472193,0.646690835,0.759672641
-0.136614334,0.633525941,0.761565102,-0.136614334,0.633525941,0.761565102
-0.068472193,0.646690835,0.759672641,-0.068472193,0.646690835,0.759672641
-0.068640015,0.691064193,0.719526809,-0.068640015,0.691064193,0.719526809
0,0.741900245,0.670510274,0,0.741900245,0.670510274
-0.068640015,0.691064193,0.719526809,-0.068640015,0.691064193,0.719526809
0,0.700567753,0.71358589,0,0.700567753,0.71358589
0,0.700567753,0.71358589,0,0.700567753,0.71358589
-0.068640015,0.691064193,0.719526809,-0.068640015,0.691064193,0.719526809
-0.068472193,0.646690835,0.759672641,-0.068472193,0.646690835,0.759672641
-0.270597782,0.598113077,0.754345801,-0.270597782,0.598113077,0.754345801
-0.204097959,0.617307296,0.759786632,-0.204097959,0.617307296,0.759786632
-0.205262056,0.662828745,0.720087177,-0.205262056,0.662828745,0.720087177
-0.137949548,0.721161023,0.678893734,-0.137949548,0.721161023,0.678893734
-0.205262056,0.662828745,0.720087177,-0.205262056,0.662828745,0.720087177
-0.137531723,0.678575898,0.721539864,-0.137531723,0.678575898,0.721539864
-0.136614334,0.633525941,0.761565102,-0.136614334,0.633525941,0.761565102
-0.137531723,0.678575898,0.721539864,-0.137531723,0.678575898,0.721539864
-0.204097959,0.617307296,0.759786632,-0.204097959,0.617307296,0.759786632
-0.204097959,0.617307296,0.759786632,-0.204097959,0.617307296,0.759786632
-0.137531723,0.678575898,0.721539864,-0.137531723,0.678575898,0.721539864
-0.205262056,0.662828745,0.720087177,-0.205262056,0.662828745,0.720087177
-0.137949548,0.721161023,0.678893734,-0.137949548,0.721161023,0.678893734
-0.137531723,0.678575898,0.721539864,-0.137531723,0.678575898,0.721539864
-0.069143782,0.733323093,0.676355216,-0.069143782,0.733323093,0.676355216
0,0.741900245,0.670510274,0,0.741900245,0.670510274
-0.069143782,0.733323093,0.676355216,-0.069143782,0.733323093,0.676355216
-0.068640015,0.691064193,0.719526809,-0.068640015,0.691064193,0.719526809
-0.136614334,0.633525941,0.761565102,-0.136614334,0.633525941,0.761565102
-0.068640015,0.691064193,0.719526809,-0.068640015,0.691064193,0.719526809
-0.137531723,0.678575898,0.721539864,-0.137531723,0.678575898,0.721539864
-0.137531723,0.678575898,0.721539864,-0.137531723,0.678575898,0.721539864
-0.068640015,0.691064193,0.719526809,-0.068640015,0.691064193,0.719526809
-0.069143782,0.733323093,0.676355216,-0.069143782,0.733323093,0.676355216
0,0.459699788,0.888074381,0,0.459699788,0.888074381
0,0.511873511,0.859060829,0,0.511873511,0.859060829
-0.065591798,0.444792469,0.893228624,-0.065591798,0.444792469,0.893228624
-0.130885083,0.427860866,0.894317715,-0.130885083,0.427860866,0.894317715
-0.065591798,0.444792469,0.893228624,-0.065591798,0.444792469,0.893228624
-0.065769885,0.497518117,0.864956672,-0.065769885,0.497518117,0.864956672
0,0.562222978,0.826985685,0,0.562222978,0.826985685
-0.065769885,0.497518117,0.864956672,-0.065769885,0.497518117,0.864956672
0,0.511873511,0.859060829,0,0.511873511,0.859060829
0,0.511873511,0.859060829,0,0.511873511,0.859060829
-0.065769885,0.497518117,0.864956672,-0.065769885,0.497518117,0.864956672
-0.065591798,0.444792469,0.893228624,-0.065591798,0.444792469,0.893228624
-0.259390205,0.388241892,0.884299132,-0.259390205,0.388241892,0.884299132
-0.1955827,0.408982034,0.891336695,-0.1955827,0.408982034,0.891336695
-0.19682164,0.462915018,0.864274799,-0.19682164,0.462915018,0.864274799
-0.132306141,0.533009046,0.835701168,-0.132306141,0.533009046,0.835701168
-0.19682164,0.462915018,0.864274799,-0.19682164,0.462915018,0.864274799
-0.131834681,0.48130776,0.8665809,-0.131834681,0.48130776,0.8665809
-0.130885083,0.427860866,0.894317715,-0.130885083,0.427860866,0.894317715
-0.131834681,0.48130776,0.8665809,-0.131834681,0.48130776,0.8665809
-0.1955827,0.408982034,0.891336695,-0.1955827,0.408982034,0.891336695
-0.1955827,0.408982034,0.891336695,-0.1955827,0.408982034,0.891336695
-0.131834681,0.48130776,0.8665809,-0.131834681,0.48130776,0.8665809
-0.19682164,0.462915018,0.864274799,-0.19682164,0.462915018,0.864274799
0,0.65673852,0.75411837,0,0.65673852,0.75411837
-0.066481886,0.597830616,0.798860885,-0.066481886,0.597830616,0.798860885
0,0.610568747,0.79196326,0,0.610568747,0.79196326
0,0.562222978,0.826985685,0,0.562222978,0.826985685
0,0.610568747,0.79196326,0,0.610568747,0.79196326
-0.066306035,0.548882257,0.83326573,-0.066306035,0.548882257,0.83326573
-0.132306141,0.533009046,0.835701168,-0.132306141,0.533009046,0.835701168
-0.066306035,0.548882257,0.83326573,-0.066306035,0.548882257,0.83326573
-0.066481886,0.597830616,0.798860885,-0.066481886,0.597830616,0.798860885
-0.066481886,0.597830616,0.798860885,-0.066481886,0.597830616,0.798860885
-0.066306035,0.548882257,0.83326573,-0.066306035,0.548882257,0.83326573
0,0.610568747,0.79196326,0,0.610568747,0.79196326
0,0.562222978,0.826985685,0,0.562222978,0.826985685
-0.066306035,0.548882257,0.83326573,-0.066306035,0.548882257,0.83326573
-0.065769885,0.497518117,0.864956672,-0.065769885,0.497518117,0.864956672
-0.130885083,0.427860866,0.894317715,-0.130885083,0.427860866,0.894317715
-0.065769885,0.497518117,0.864956672,-0.065769885,0.497518117,0.864956672
-0.131834681,0.48130776,0.8665809,-0.131834681,0.48130776,0.8665809
-0.132306141,0.533009046,0.835701168,-0.132306141,0.533009046,0.835701168
-0.131834681,0.48130776,0.8665809,-0.131834681,0.48130776,0.8665809
-0.066306035,0.548882257,0.83326573,-0.066306035,0.548882257,0.83326573
-0.066306035,0.548882257,0.83326573,-0.066306035,0.548882257,0.83326573
-0.131834681,0.48130776,0.8665809,-0.131834681,0.48130776,0.8665809
-0.065769885,0.497518117,0.864956672,-0.065769885,0.497518117,0.864956672
-0.499999583,0.288673824,0.8164973,-0.499999583,0.288673824,0.8164973
-0.442596276,0.315837254,0.839258819,-0.442596276,0.315837254,0.839258819
-0.448583397,0.372169016,0.812565788,-0.448583397,0.372169016,0.812565788
-0.392847115,0.452080024,0.800808838,-0.392847115,0.452080024,0.800808838
-0.448583397,0.372169016,0.812565788,-0.448583397,0.372169016,0.812565788
-0.388771804,0.39759779,0.831127236,-0.388771804,0.39759779,0.831127236
-0.383178678,0.341563283,0.858200806,-0.383178678,0.341563283,0.858200806
-0.388771804,0.39759779,0.831127236,-0.388771804,0.39759779,0.831127236
-0.442596276,0.315837254,0.839258819,-0.442596276,0.315837254,0.839258819
-0.442596276,0.315837254,0.839258819,-0.442596276,0.315837254,0.839258819
-0.388771804,0.39759779,0.831127236,-0.388771804,0.39759779,0.831127236
-0.448583397,0.372169016,0.812565788,-0.448583397,0.372169016,0.812565788
-0.270597782,0.598113077,0.754345801,-0.270597782,0.598113077,0.754345801
-0.333327509,0.527637263,0.781339677,-0.333327509,0.527637263,0.781339677
-0.26933528,0.548600998,0.791514657,-0.26933528,0.548600998,0.791514657
-0.267039994,0.496985274,0.825648399,-0.267039994,0.496985274,0.825648399
-0.26933528,0.548600998,0.791514657,-0.26933528,0.548600998,0.791514657
-0.330707583,0.475631493,0.815111758,-0.330707583,0.475631493,0.815111758
-0.392847115,0.452080024,0.800808838,-0.392847115,0.452080024,0.800808838
-0.330707583,0.475631493,0.815111758,-0.330707583,0.475631493,0.815111758
-0.333327509,0.527637263,0.781339677,-0.333327509,0.527637263,0.781339677
-0.333327509,0.527637263,0.781339677,-0.333327509,0.527637263,0.781339677
-0.330707583,0.475631493,0.815111758,-0.330707583,0.475631493,0.815111758
-0.26933528,0.548600998,0.791514657,-0.26933528,0.548600998,0.791514657
-0.259390205,0.388241892,0.884299132,-0.259390205,0.388241892,0.884299132
-0.263720726,0.443463828,0.85661614,-0.263720726,0.443463828,0.85661614
-0.322017204,0.365734832,0.873237054,-0.322017204,0.365734832,0.873237054
-0.383178678,0.341563283,0.858200806,-0.383178678,0.341563283,0.858200806
-0.322017204,0.365734832,0.873237054,-0.322017204,0.365734832,0.873237054
-0.326693716,0.42131756,0.846027618,-0.326693716,0.42131756,0.846027618
-0.267039994,0.496985274,0.825648399,-0.267039994,0.496985274,0.825648399
-0.326693716,0.42131756,0.846027618,-0.326693716,0.42131756,0.846027618
-0.263720726,0.443463828,0.85661614,-0.263720726,0.443463828,0.85661614
-0.263720726,0.443463828,0.85661614,-0.263720726,0.443463828,0.85661614
-0.326693716,0.42131756,0.846027618,-0.326693716,0.42131756,0.846027618
-0.322017204,0.365734832,0.873237054,-0.322017204,0.365734832,0.873237054
-0.383178678,0.341563283,0.858200806,-0.383178678,0.341563283,0.858200806
-0.326693716,0.42131756,0.846027618,-0.326693716,0.42131756,0.846027618
-0.388771804,0.39759779,0.831127236,-0.388771804,0.39759779,0.831127236
-0.392847115,0.452080024,0.800808838,-0.392847115,0.452080024,0.800808838
-0.388771804,0.39759779,0.831127236,-0.388771804,0.39759779,0.831127236
-0.330707583,0.475631493,0.815111758,-0.330707583,0.475631493,0.815111758
-0.267039994,0.496985274,0.825648399,-0.267039994,0.496985274,0.825648399
-0.330707583,0.475631493,0.815111758,-0.330707583,0.475631493,0.815111758
-0.326693716,0.42131756,0.846027618,-0.326693716,0.42131756,0.846027618
-0.326693716,0.42131756,0.846027618,-0.326693716,0.42131756,0.846027618
-0.330707583,0.475631493,0.815111758,-0.330707583,0.475631493,0.815111758
-0.388771804,0.39759779,0.831127236,-0.388771804,0.39759779,0.831127236
-0.270597782,0.598113077,0.754345801,-0.270597782,0.598113077,0.754345801
-0.26933528,0.548600998,0.791514657,-0.26933528,0.548600998,0.791514657
-0.204097959,0.617307296,0.759786632,-0.204097959,0.617307296,0.759786632
-0.136614334,0.633525941,0.761565102,-0.136614334,0.633525941,0.761565102
-0.204097959,0.617307296,0.759786632,-0.204097959,0.617307296,0.759786632
-0.202837808,0.568086109,0.797580714,-0.202837808,0.568086109,0.797580714
-0.267039994,0.496985274,0.825648399,-0.267039994,0.496985274,0.825648399
-0.202837808,0.568086109,0.797580714,-0.202837808,0.568086109,0.797580714
-0.26933528,0.548600998,0.791514657,-0.26933528,0.548600998,0.791514657
-0.26933528,0.548600998,0.791514657,-0.26933528,0.548600998,0.791514657
-0.202837808,0.568086109,0.797580714,-0.202837808,0.568086109,0.797580714
-0.204097959,0.617307296,0.759786632,-0.204097959,0.617307296,0.759786632
0,0.65673852,0.75411837,0,0.65673852,0.75411837
-0.068472193,0.646690835,0.759672641,-0.068472193,0.646690835,0.759672641
-0.066481886,0.597830616,0.798860885,-0.066481886,0.597830616,0.798860885
-0.132306141,0.533009046,0.835701168,-0.132306141,0.533009046,0.835701168
-0.066481886,0.597830616,0.798860885,-0.066481886,0.597830616,0.798860885
-0.134723515,0.58440955,0.800196884,-0.134723515,0.58440955,0.800196884
-0.136614334,0.633525941,0.761565102,-0.136614334,0.633525941,0.761565102
-0.134723515,0.58440955,0.800196884,-0.134723515,0.58440955,0.800196884
-0.068472193,0.646690835,0.759672641,-0.068472193,0.646690835,0.759672641
-0.068472193,0.646690835,0.759672641,-0.068472193,0.646690835,0.759672641
-0.134723515,0.58440955,0.800196884,-0.134723515,0.58440955,0.800196884
-0.066481886,0.597830616,0.798860885,-0.066481886,0.597830616,0.798860885
-0.259390205,0.388241892,0.884299132,-0.259390205,0.388241892,0.884299132
-0.19682164,0.462915018,0.864274799,-0.19682164,0.462915018,0.864274799
-0.263720726,0.443463828,0.85661614,-0.263720726,0.443463828,0.85661614
-0.267039994,0.496985274,0.825648399,-0.267039994,0.496985274,0.825648399
-0.263720726,0.443463828,0.85661614,-0.263720726,0.443463828,0.85661614
-0.200162864,0.516260445,0.832712424,-0.200162864,0.516260445,0.832712424
-0.132306141,0.533009046,0.835701168,-0.132306141,0.533009046,0.835701168
-0.200162864,0.516260445,0.832712424,-0.200162864,0.516260445,0.832712424
-0.19682164,0.462915018,0.864274799,-0.19682164,0.462915018,0.864274799
-0.19682164,0.462915018,0.864274799,-0.19682164,0.462915018,0.864274799
-0.200162864,0.516260445,0.832712424,-0.200162864,0.516260445,0.832712424
-0.263720726,0.443463828,0.85661614,-0.263720726,0.443463828,0.85661614
-0.267039994,0.496985274,0.825648399,-0.267039994,0.496985274,0.825648399
-0.200162864,0.516260445,0.832712424,-0.200162864,0.516260445,0.832712424
-0.202837808,0.568086109,0.797580714,-0.202837808,0.568086109,0.797580714
-0.136614334,0.633525941,0.761565102,-0.136614334,0.633525941,0.761565102
-0.202837808,0.568086109,0.797580714,-0.202837808,0.568086109,0.797580714
-0.134723515,0.58440955,0.800196884,-0.134723515,0.58440955,0.800196884
-0.132306141,0.533009046,0.835701168,-0.132306141,0.533009046,0.835701168
-0.134723515,0.58440955,0.800196884,-0.134723515,0.58440955,0.800196884
-0.200162864,0.516260445,0.832712424,-0.200162864,0.516260445,0.832712424
-0.200162864,0.516260445,0.832712424,-0.200162864,0.516260445,0.832712424
-0.134723515,0.58440955,0.800196884,-0.134723515,0.58440955,0.800196884
-0.202837808,0.568086109,0.797580714,-0.202837808,0.568086109,0.797580714
0,0.459699788,0.888074381,0,0.459699788,0.888074381
-0.065591798,0.444792469,0.893228624,-0.065591798,0.444792469,0.893228624
-0.055697063,0.381209846,0.922809238,-0.055697063,0.381209846,0.922809238
-0.110811014,0.298728887,0.947882889,-0.110811014,0.298728887,0.947882889
-0.055697063,0.381209846,0.922809238,-0.055697063,0.381209846,0.922809238
-0.121150504,0.364204121,0.923405606,-0.121150504,0.364204121,0.923405606
-0.130885083,0.427860866,0.894317715,-0.130885083,0.427860866,0.894317715
-0.121150504,0.364204121,0.923405606,-0.121150504,0.364204121,0.923405606
-0.065591798,0.444792469,0.893228624,-0.065591798,0.444792469,0.893228624
-0.065591798,0.444792469,0.893228624,-0.065591798,0.444792469,0.893228624
-0.121150504,0.364204121,0.923405606,-0.121150504,0.364204121,0.923405606
-0.055697063,0.381209846,0.922809238,-0.055697063,0.381209846,0.922809238
-0.2169937,0.125280748,0.968100443,-0.2169937,0.125280748,0.968100443
-0.164764847,0.213120433,0.963032827,-0.164764847,0.213120433,0.963032827
-0.229333008,0.1927634,0.954069517,-0.229333008,0.1927634,0.954069517
-0.24054789,0.259300926,0.935360755,-0.24054789,0.259300926,0.935360755
-0.229333008,0.1927634,0.954069517,-0.229333008,0.1927634,0.954069517
-0.176088077,0.279663886,0.943812005,-0.176088077,0.279663886,0.943812005
-0.110811014,0.298728887,0.947882889,-0.110811014,0.298728887,0.947882889
-0.176088077,0.279663886,0.943812005,-0.176088077,0.279663886,0.943812005
-0.164764847,0.213120433,0.963032827,-0.164764847,0.213120433,0.963032827
-0.164764847,0.213120433,0.963032827,-0.164764847,0.213120433,0.963032827
-0.176088077,0.279663886,0.943812005,-0.176088077,0.279663886,0.943812005
-0.229333008,0.1927634,0.954069517,-0.229333008,0.1927634,0.954069517
-0.259390205,0.388241892,0.884299132,-0.259390205,0.388241892,0.884299132
-0.250583357,0.324567091,0.912065889,-0.250583357,0.324567091,0.912065889
-0.1955827,0.408982034,0.891336695,-0.1955827,0.408982034,0.891336695
-0.130885083,0.427860866,0.894317715,-0.130885083,0.427860866,0.894317715
-0.1955827,0.408982034,0.891336695,-0.1955827,0.408982034,0.891336695
-0.186702143,0.345404389,0.919694579,-0.186702143,0.345404389,0.919694579
-0.24054789,0.259300926,0.935360755,-0.24054789,0.259300926,0.935360755
-0.186702143,0.345404389,0.919694579,-0.186702143,0.345404389,0.919694579
-0.250583357,0.324567091,0.912065889,-0.250583357,0.324567091,0.912065889
-0.250583357,0.324567091,0.912065889,-0.250583357,0.324567091,0.912065889
-0.186702143,0.345404389,0.919694579,-0.186702143,0.345404389,0.919694579
-0.1955827,0.408982034,0.891336695,-0.1955827,0.408982034,0.891336695
-0.130885083,0.427860866,0.894317715,-0.130885083,0.427860866,0.894317715
-0.186702143,0.345404389,0.919694579,-0.186702143,0.345404389,0.919694579
-0.121150504,0.364204121,0.923405606,-0.121150504,0.364204121,0.923405606
-0.110811014,0.298728887,0.947882889,-0.110811014,0.298728887,0.947882889
-0.121150504,0.364204121,0.923405606,-0.121150504,0.364204121,0.923405606
-0.176088077,0.279663886,0.943812005,-0.176088077,0.279663886,0.943812005
-0.24054789,0.259300926,0.935360755,-0.24054789,0.259300926,0.935360755
-0.176088077,0.279663886,0.943812005,-0.176088077,0.279663886,0.943812005
-0.186702143,0.345404389,0.919694579,-0.186702143,0.345404389,0.919694579
-0.186702143,0.345404389,0.919694579,-0.186702143,0.345404389,0.919694579
-0.176088077,0.279663886,0.943812005,-0.176088077,0.279663886,0.943812005
-0.121150504,0.364204121,0.923405606,-0.121150504,0.364204121,0.923405606
